EGW08_000336	17	8	9
EGW08_000337	29	15	14
EGW08_000338	28	15	13
EGW08_000339	4	3	1
EGW08_000340	0	0	0
EGW08_000341	4	1	3
EGW08_000342	2	0	2
EGW08_000343	24	8	16
EGW08_000344	27	14	13
EGW08_000345	11	6	5
EGW08_000346	36	17	19
EGW08_000347	7	4	3
EGW08_000348	0	0	0
EGW08_000349	1	0	1
EGW08_000350	1	1	0
EGW08_000351	23	11	12
EGW08_000352	25	15	10
EGW08_000353	1	1	0
EGW08_000354	10	4	6
EGW08_000355	276	143	133
EGW08_000356	140	62	78
EGW08_000357	42	24	18
EGW08_000358	21	12	9
EGW08_000359	22	11	11
EGW08_000360	58	26	32
EGW08_000361	94	47	47
EGW08_000362	207	110	97
EGW08_000363	0	0	0
EGW08_000364	21	16	5
EGW08_000365	9	9	6
EGW08_000366	0	2	4
EGW08_000367	12	6	6
EGW08_000368	14	6	8
EGW08_000369	152	87	65
EGW08_000370	56	24	32
EGW08_000371	15	5	10
EGW08_000372	122	62	60
EGW08_000373	33	15	18
EGW08_000374	371	199	172
EGW08_000375	65	34	31
EGW08_000376	74	33	41
EGW08_000377	4	2	2
EGW08_000378	20	9	11
EGW08_000379	5	2	3
EGW08_000380	0	0	0
EGW08_000381	21	6	15
EGW08_000382	49	21	28
EGW08_000383	43	28	15
EGW08_000384	45	25	20
EGW08_000385	6	4	2
EGW08_000386	14	8	6
EGW08_000387	53	33	20
EGW08_000388	9	5	4
EGW08_000389	9	6	3
EGW08_000390	18	6	12
EGW08_000391	1	1	0
EGW08_000392	101	63	38
EGW08_000393	47	24	23
EGW08_000394	2155	1047	1108
EGW08_000395	4	2	2
EGW08_000396	121	71	50
EGW08_000397	59	31	28
EGW08_000398	21993	10783	11210
EGW08_000399	29	18	11
EGW08_000400	10	6	4
EGW08_000401	0	0	0
EGW08_000402	26	16	10
EGW08_000403	44	17	27
EGW08_000404	0	0	0
EGW08_000405	0	0	0
EGW08_000406	48	29	19
EGW08_000407	0	0	0
EGW08_000408	3	1	2
