Row.names,logFC,AveExpr,t,P.Value,adj.P.Val,B,UNIPROTKB
EGW08_003131,-1.2228159709958748,2.1246582893552994,-15.211548951808204,3.858771280875223e-5,3.9014285999903624e-4,1.880881398104565,A0A433U5N8
EGW08_003132,0.964052625964384,2.6444801362921733,6.5138965624135015,0.0016789402993649945,0.006321448562482931,-2.657568867101852,A0A3S0ZXH8
EGW08_003133,1.2002526391650954,2.776221969164695,15.065321749709497,4.032772276996558e-5,4.026194354838345e-4,1.8277146848456045,A0A433U5M2
EGW08_003143,-1.544726465850034,2.4594361290909106,-34.89143389811399,8.427079060752688e-7,3.2001297768106946e-5,6.461467303190474,A0A3S0ZXE9
EGW08_003165,0.9864258344809164,0.9507881616395908,8.821289308190973,4.496104798758873e-4,0.0023026500246979844,-1.077723371254315,A0A3S1ADD6
EGW08_003166,1.2097052306137215,4.564881919161076,18.586977851365415,1.5410067221157277e-5,2.052755103996905e-4,2.9866582854215142,A0A3S1A2M9
EGW08_003182,-1.357785629568351,2.65723073034391,-7.741383593475711,7.978565137942802e-4,0.0035459234282017643,-1.7666683354839625,A0A3S1HZ67
EGW08_003185,-2.729789733210352,3.1068704892863797,-5.038342459539461,0.004874369340281757,0.01470999627330794,-3.9253160225237504,A0A3S1A2N9
EGW08_003186,-2.9449082049563895,3.794496389203373,-19.273511156546725,1.3044894259951438e-5,1.8447551592375638e-4,3.1871697737650564,A0A3S1CCN2
EGW08_003206,0.8983166569204135,1.0164850524443296,10.244766144880254,2.310349587597954e-4,0.001409413621404313,-0.27639958726705416,A0A433U5C4
EGW08_003207,1.2684570044967343,1.586275957241812,3.4220224486298276,0.021120093987295217,0.04819863896469637,-5.639429388935245,A0A3S1A2M3
EGW08_003208,1.6975345286190087,3.379232131640796,25.802564478282683,3.401481336341152e-6,7.770024974143506e-5,4.800453284630263,A0A3S1CCL9
EGW08_003209,-1.4400744589390149,4.789020802549395,-7.366091884097967,9.902083633683283e-4,0.00419397868026355,-2.0256777484659025,A0A433U5T0
EGW08_003217,4.672180115278756,5.1016893510295755,27.862988114332467,2.3853505749852955e-6,6.169090311535644e-5,5.22457272592686,A0A433U5D6
EGW08_003230,-1.5885703288443986,4.388530217875513,-4.385580643109342,0.0084362448200243,0.0229077010691389,-4.571868308329462,A0A3S1CCJ7
EGW08_003231,1.1636891048563447,3.124716796713679,5.961824447225188,0.002439943726661315,0.008454890178539096,-3.1035779651947593,A0A3S1BIC1
EGW08_003233,-2.7296712146796804,5.028873673463359,-42.326675429944395,3.444070559916881e-7,1.8310335932244068e-5,7.514027208794204,A0A3S0ZY90
EGW08_003234,-2.6349859550607952,6.571702720068064,-89.39969389724355,1.0730800166013769e-8,2.189358382589014e-6,11.38190834044607,A0A3S1BUF4
EGW08_003235,-2.8214803352313425,7.147483258469412,-43.646835667311876,2.9871244334679697e-7,1.6977535083646168e-5,7.680205856790071,A0A433U5N2
EGW08_003242,0.8630486825628316,2.6589702363929186,15.302776461894842,3.7548178049376614e-5,3.827124501352131e-4,1.9138000753385143,A0A433U590
EGW08_003254,1.2075791788887473,5.392831617683875,10.544661316961818,2.0301165442087408e-4,0.0012783147461568676,-0.12063993304222365,A0A433U5B7
EGW08_003263,-1.007787946848751,8.003727477044524,-6.6364169932233334,0.001550805727603712,0.005944962826983814,-2.5626918979957445,A0A433U5A2
EGW08_003267,-1.191770420784787,2.1410446614284337,-6.964930685894113,0.0012609232656794823,0.0050698162834823856,-2.3151608796839884,A0A3S0ZX66
EGW08_003269,-0.8262258009610111,1.3648971465798958,-5.965470923044388,0.0024337054474236355,0.008437905989172056,-3.100527988971959,A0A3S1BQC5
